Sentence: #;Word;Tag
;krka;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 2962;ethosuximid;NAME
;2;O
;care;NAME
;4;O
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;200;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 2963;fentanyl;NAME
;b;O
;.;NAME
;braun;O
;50;STRENGTH
;mikrogram;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;x;PACK
;10;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2964;botox;NAME
;100;STRENGTH
;enheder;STRENGTH
;10;PACK
;stk;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 2965;plavix;NAME
;75;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 2966;intratect;NAME
;50;STRENGTH
;g;STRENGTH
;/;STRENGTH
;l;STRENGTH
;20;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2967;ganfort;NAME
;0;STRENGTH
;,;O
;3;STRENGTH
;+;STRENGTH
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;90;PACK
;x;PACK
;0;PACK
;,;O
;4;PACK
;ml;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;øjendrb;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
Sentence: 2968;ziprasidon;NAME
;krka;O
;40;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 2969;malfin;NAME
;30;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 2970;rupafin;NAME
;10;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 2971;ebixa;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;0;STRENGTH
;,;O
;5;STRENGTH
;ml;STRENGTH
;50;PACK
;ml;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;oral;FORM
;opløsning;FORM
Sentence: 2972;aripiprazole;NAME
;medical;O
;valley;O
;10;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 2973;na;NAME
;.;NAME
;kl;O
;baxter;O
;clear;O
;-;NAME
;flex;NAME
;9;NAME
;mg;NAME
;/;NAME
;ml;NAME
;9;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;200;PACK
;x;PACK
;1500;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2974;olanzapin;NAME
;pcd;O
;10;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 2975;alprazolam;NAME
;pfizer;O
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 2976;dolatramyl;NAME
;100;STRENGTH
;mg;STRENGTH
;20;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 2977;questran;NAME
;4;STRENGTH
;g;STRENGTH
;50;PACK
;stk;PACK
;pul;FORM
;.;FORM
;t;FORM
;.;FORM
;oral;FORM
;sus;FORM
;.;FORM
;endos;FORM
Sentence: 2978;alk;NAME
;556;NAME
;kohår;NAME
;1;STRENGTH
;:;STRENGTH
;100;STRENGTH
;w;STRENGTH
;/;STRENGTH
;v;STRENGTH
;2;PACK
;ml;PACK
;opl;FORM
;.;FORM
;t;FORM
;.;FORM
;prikt;FORM
;.;FORM
;(;O
;solup;FORM
;.;FORM
;);O
Sentence: 2979;rizatriptan;NAME
;glenmark;O
;10;STRENGTH
;mg;STRENGTH
;6;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;smeltetabletter;FORM
Sentence: 2980;conoxia;NAME
;100;NAME
;%;NAME
;100;STRENGTH
;%;STRENGTH
;50;PACK
;l;PACK
;(;O
;stål;O
;.;PACK
;);O
;med;FORM
;.;FORM
;gas;FORM
;,;O
;komprim;FORM
;.;FORM
Sentence: 2981;nevanac;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;(;O
;2;PACK
;care;PACK
;4;PACK
;);O
;øjendråber;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 2982;vyndaqel;NAME
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 2983;sildenafil;NAME
;accord;O
;50;STRENGTH
;mg;STRENGTH
;12;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 2984;dinalgen;NAME
;60;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2985;niontix;NAME
;100;STRENGTH
;%;STRENGTH
;50;PACK
;l;PACK
;med;FORM
;.;FORM
;gas;FORM
;,;O
;flydende;FORM
Sentence: 2986;diproderm;NAME
;0;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;120;PACK
;ml;PACK
;(;O
;2;PACK
;x;PACK
;60;PACK
;ml;PACK
;);O
;kutanopløsning;FORM
Sentence: 2987;galantamin;NAME
;orion;O
;24;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 2988;dynastat;NAME
;40;STRENGTH
;mg;STRENGTH
;10;PACK
;htgl;PACK
;.;PACK
;pulv;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
Sentence: 2989;bemfola;NAME
;225;STRENGTH
;iu;STRENGTH
;/;STRENGTH
;0;STRENGTH
;,;O
;375;STRENGTH
;ml;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 2990;medikinet;NAME
;retard;NAME
;20;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kap;FORM
;.;FORM
;m;FORM
;.;FORM
;mod;FORM
;.;FORM
;udløs;FORM
;.;FORM
;hård;FORM
Sentence: 2991;ladoxyn;NAME
;500;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;1;PACK
;kg;PACK
;gran;FORM
;.;FORM
;til;FORM
;oral;FORM
;opl;FORM
;.;FORM
Sentence: 2992;prozinc;NAME
;40;STRENGTH
;iu;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 2993;vamin;NAME
;14;NAME
;g;NAME
;n;NAME
;/;NAME
;l;NAME
;elektrolytfri;NAME
;10;PACK
;x;PACK
;500;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2994;xylocaine;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;50;PACK
;ml;PACK
;kutanspray;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 2995;valsartan;NAME
;orifarm;O
;80;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 2996;rosuvastatin;NAME
;orion;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 2997;solu;NAME
;-;NAME
;medrol;NAME
;125;STRENGTH
;mg;STRENGTH
;1;PACK
;to;PACK
;-;PACK
;delt;PACK
;htgl;PACK
;.;PACK
;+;PACK
;solv;PACK
;.;PACK
;u;PACK
;/;PACK
;kons;PACK
;.;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 2998;nimotop;NAME
;0;STRENGTH
;,;O
;2;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;250;PACK
;ml;PACK
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 2999;feraccru;NAME
;30;STRENGTH
;mg;STRENGTH
;56;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 3000;xoterna;NAME
;breezhaler;NAME
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;+;PACK
;inh;PACK
;.;PACK
;(;O
;parano;PACK
;inhal;FORM
;.;FORM
;pulv;FORM
;.;FORM
;,;O
;hård;FORM
;kap;FORM
Sentence: 3001;emerade;NAME
;150;STRENGTH
;mikrogram;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;pen;FORM
Sentence: 3002;oftaquix;NAME
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;30;PACK
;x;PACK
;0;PACK
;,;O
;3;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
Sentence: 3003;scandonest;NAME
;-;NAME
;adrenalin;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;+;STRENGTH
;10;STRENGTH
;mikrog;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;4;PACK
;x;PACK
;50;PACK
;tubuler;PACK
;a;PACK
;1;PACK
;,;O
;7;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3004;oxycodonhydrochlorid;NAME
;acino;O
;80;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 3005;symbicort;NAME
;turbuhaler;NAME
;4;STRENGTH
;,;O
;5;STRENGTH
;+;STRENGTH
;160;STRENGTH
;mikrog;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;120;PACK
;doser;PACK
;inhalationspulver;FORM
Sentence: 3006;aranesp;NAME
;10;STRENGTH
;mikrogram;STRENGTH
;4;PACK
;x;PACK
;0;PACK
;,;O
;4;PACK
;ml;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 3007;artiss;NAME
;4;PACK
;ml;PACK
;vævsklæber;FORM
Sentence: 3008;rilexine;NAME
;vet;NAME
;.;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;150;PACK
;x;PACK
;10;PACK
;ml;PACK
;intramammær;FORM
;susp;FORM
;.;FORM
Sentence: 3009;saflutan;NAME
;15;STRENGTH
;rgm;STRENGTH
;30;PACK
;x;PACK
;0;PACK
;,;O
;3;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
Sentence: 3010;lyrica;NAME
;75;STRENGTH
;mg;STRENGTH
;14;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 3011;klomipramin;NAME
;mylan;O
;25;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3012;aerivio;NAME
;spiromax;NAME
;50;STRENGTH
;mikrog;STRENGTH
;+;STRENGTH
;500;STRENGTH
;mikrog;STRENGTH
;60;PACK
;doser;PACK
;inhalationspulver;FORM
Sentence: 3013;tolterodintartrat;NAME
;teva;O
;2;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depotkapsler;FORM
;,;O
;hårde;FORM
Sentence: 3014;vectra;NAME
;felis;NAME
;423;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;42;STRENGTH
;,;O
;3;STRENGTH
;mg;STRENGTH
;3;PACK
;x;PACK
;0;PACK
;,;O
;9;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 3015;airflusal;NAME
;forspiro;NAME
;50;STRENGTH
;+;STRENGTH
;250;STRENGTH
;mikrogram;STRENGTH
;60;PACK
;doser;PACK
;inhalationspulv;FORM
;,;O
;afd;FORM
Sentence: 3016;combigan;NAME
;2;STRENGTH
;+;STRENGTH
;5;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;3;PACK
;x;PACK
;5;PACK
;ml;PACK
;øjendrb;FORM
;.;FORM
;,;O
;opløsning;FORM
Sentence: 3017;pentiro;NAME
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3018;convenia;NAME
;80;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inj;FORM
;.;FORM
;op;FORM
Sentence: 3019;oxycodonhydrochl;NAME
;.;NAME
;lannacher;NAME
;20;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 3020;pamol;NAME
;500;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3021;apydan;NAME
;300;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;2;PACK
;x;PACK
;50;PACK
;);O
;tabletter;FORM
Sentence: 3022;pentasa;NAME
;sachet;NAME
;2;STRENGTH
;g;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;depotgran;FORM
;.;FORM
;,;O
;endos;FORM
;.;FORM
;beh;FORM
Sentence: 3023;zemplar;NAME
;1;STRENGTH
;mikrogram;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 3024;emtricit;NAME
;/;NAME
;tenof;NAME
;.;NAME
;disopr;NAME
;.;NAME
;teva;NAME
;30;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3025;certican;NAME
;0;STRENGTH
;,;O
;25;STRENGTH
;mg;STRENGTH
;6;PACK
;x;PACK
;10;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;dispergible;FORM
;tabl;FORM
;.;FORM
Sentence: 3026;bumetanid;NAME
;orifarm;O
;2;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 3027;dicloxacillin;NAME
;bluefish;O
;500;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 3028;spirix;NAME
;25;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 3029;heparin;NAME
;leo;O
;1;STRENGTH
;.;STRENGTH
;000;STRENGTH
;ie;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;50;PACK
;x;PACK
;5;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3030;oprymea;NAME
;0;STRENGTH
;,;O
;7;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 3031;sevoflo;NAME
;100;STRENGTH
;%;STRENGTH
;250;PACK
;ml;PACK
;væske;FORM
;til;FORM
;inhal;FORM
;.;FORM
;damp;FORM
Sentence: 3032;eklira;NAME
;genuair;NAME
;322;STRENGTH
;mikrogram;STRENGTH
;180;PACK
;doser;PACK
;(;O
;3;PACK
;x;PACK
;60;PACK
;);O
;inhalationspulver;FORM
Sentence: 3033;mycobac;NAME
;uno;NAME
;vet;NAME
;.;NAME
;min;STRENGTH
;.;STRENGTH
;1;STRENGTH
;,;O
;0;STRENGTH
;elisa;STRENGTH
;un;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;12;PACK
;x;PACK
;100;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;suspension;FORM
Sentence: 3034;abilify;NAME
;15;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;pharmacodane;PACK
;tabletter;FORM
Sentence: 3035;irinokabi;NAME
;20;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;5;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 3036;milbemax;NAME
;vet;NAME
;.;NAME
;til;NAME
;katte;NAME
;16;STRENGTH
;mg;STRENGTH
;+;STRENGTH
;40;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3037;kaliumklorid;NAME
;sandoz;O
;750;STRENGTH
;mg;STRENGTH
;250;PACK
;stk;PACK
;.;PACK
;depottabletter;FORM
Sentence: 3038;flolan;NAME
;1;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;1;PACK
;htgl;PACK
;.;PACK
;a;PACK
;1;PACK
;,;O
;5;PACK
;mg;PACK
;+;PACK
;2;PACK
;htgl;PACK
;.;PACK
;solvens;PACK
;pulv;FORM
;.;FORM
;og;FORM
;sol;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;op;FORM
Sentence: 3039;escitalopram;NAME
;orion;O
;20;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3040;amlodipin;NAME
;bluefish;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 3041;candesartan;NAME
;krka;O
;32;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 3042;furosemid;NAME
;hexal;O
;40;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 3043;rupafin;NAME
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;120;PACK
;ml;PACK
;oral;FORM
;opløsning;FORM
Sentence: 3044;roximstad;NAME
;300;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3045;bricanyl;NAME
;turbuhaler;NAME
;0;STRENGTH
;,;O
;25;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;dosis;STRENGTH
;200;PACK
;doser;PACK
;inhalationspulver;FORM
Sentence: 3046;minirin;NAME
;0;STRENGTH
;,;O
;1;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;fl;PACK
;.;PACK
;a;PACK
;2;PACK
;,;O
;5;PACK
;ml;PACK
;+;PACK
;rhinyleslange;PACK
;næsedråber;FORM
;,;O
;opløsn;FORM
;.;FORM
Sentence: 3047;scandonest;NAME
;30;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;4;PACK
;x;PACK
;50;PACK
;tubuler;PACK
;a;PACK
;1;PACK
;,;O
;7;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3048;nitrazepam;NAME
;dak;O
;5;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 3049;fragmin;NAME
;12;STRENGTH
;.;STRENGTH
;500;STRENGTH
;anti;STRENGTH
;-;STRENGTH
;xa;STRENGTH
;ie;STRENGTH
;5;PACK
;stk;PACK
;.;PACK
;inj;FORM
;.;FORM
;vsk;FORM
;,;O
;opl;FORM
;.;FORM
;,;O
;sprøjte;FORM
Sentence: 3050;isotretinoin;NAME
;orion;O
;10;STRENGTH
;mg;STRENGTH
;50;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;kapsler;FORM
;,;O
;bløde;FORM
Sentence: 3051;amlodipin;NAME
;aurovitas;O
;5;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tabletter;FORM
Sentence: 3052;advocate;NAME
;til;NAME
;små;NAME
;katte;NAME
;100;STRENGTH
;+;STRENGTH
;10;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;i;STRENGTH
;0;STRENGTH
;,;O
;4;STRENGTH
;ml;STRENGTH
;3;PACK
;x;PACK
;0;PACK
;,;O
;4;PACK
;ml;PACK
;spot;FORM
;-;FORM
;on;FORM
;,;O
;opløsning;FORM
Sentence: 3053;zonegran;NAME
;100;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;(;O
;abacus;O
;);O
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 3054;norodine;NAME
;vet;NAME
;.;NAME
;200;STRENGTH
;+;STRENGTH
;40;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;12;PACK
;x;PACK
;250;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3055;emthexate;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;10;PACK
;ml;PACK
;konc;FORM
;.;FORM
;t;FORM
;.;FORM
;inf;FORM
;.;FORM
;væsk;FORM
;.;FORM
;opl;FORM
;.;FORM
Sentence: 3056;montelukast;NAME
;accord;O
;5;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;tyggetabletter;FORM
Sentence: 3057;pinex;NAME
;500;STRENGTH
;mg;STRENGTH
;60;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;brusetabletter;FORM
Sentence: 3058;strattera;NAME
;18;STRENGTH
;mg;STRENGTH
;7;PACK
;stk;PACK
;.;PACK
;kapsler;FORM
;,;O
;hårde;FORM
Sentence: 3059;flebogamma;NAME
;dif;NAME
;100;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;1;PACK
;stk;PACK
;.;PACK
;(;O
;200;PACK
;ml;PACK
;);O
;inf;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3060;sertralin;NAME
;accord;O
;50;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3061;exelon;NAME
;4;STRENGTH
;,;O
;6;STRENGTH
;mgh;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;orifarm;O
;);O
;depotplastre;FORM
Sentence: 3062;bicavera1;NAME
;,;O
;5;NAME
;%;NAME
;gluco;NAME
;,;O
;1;NAME
;,;O
;25;NAME
;mmol;NAME
;/;NAME
;lca;NAME
;4;PACK
;x;PACK
;2000;PACK
;ml;PACK
;stay;PACK
;safe;PACK
;periton;FORM
;.;FORM
;dialysevæske;FORM
Sentence: 3063;losartankalium;NAME
;krka;O
;12;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;98;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3064;revatio;NAME
;20;STRENGTH
;mg;STRENGTH
;90;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3065;seroquel;NAME
;xr;NAME
;150;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;depottabletter;FORM
Sentence: 3066;metronidazol;NAME
;actavis;O
;1;STRENGTH
;%;STRENGTH
;25;PACK
;g;PACK
;creme;FORM
Sentence: 3067;ramipril;NAME
;hexal;O
;10;STRENGTH
;mg;STRENGTH
;100;PACK
;stk;PACK
;.;PACK
;tabletter;FORM
Sentence: 3068;terra;NAME
;-;NAME
;cortril;NAME
;10;STRENGTH
;+;STRENGTH
;30;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;g;STRENGTH
;15;PACK
;g;PACK
;salve;FORM
Sentence: 3069;moxalole;NAME
;50;PACK
;stk;PACK
;.;PACK
;pulver;FORM
;til;FORM
;oral;FORM
;opl;FORM
;.;FORM
Sentence: 3070;physioneal;NAME
;40;NAME
;glucose;NAME
;3;NAME
;,;O
;86;NAME
;%;NAME
;w;NAME
;/;NAME
;v;NAME
;38;STRENGTH
;,;O
;6;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;4;PACK
;x;PACK
;2500;PACK
;ml;PACK
;duo;PACK
;b5287c;PACK
;periton;FORM
;.;FORM
;dialysevæske;FORM
Sentence: 3071;zopiclone;NAME
;orion;O
;7;STRENGTH
;,;O
;5;STRENGTH
;mg;STRENGTH
;30;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3072;metex;NAME
;50;STRENGTH
;mg;STRENGTH
;/;STRENGTH
;ml;STRENGTH
;0;PACK
;,;O
;3;PACK
;ml;PACK
;inj;FORM
;.;FORM
;væske;FORM
;,;O
;opløsning;FORM
Sentence: 3073;flagyl;NAME
;400;STRENGTH
;mg;STRENGTH
;28;PACK
;stk;PACK
;.;PACK
;(;O
;blister;O
;);O
;filmovertrukne;FORM
;tabl;FORM
;.;FORM
Sentence: 3074;rhinocort;NAME
;aqua;NAME
;64;STRENGTH
;rgd;STRENGTH
;120;PACK
;doser;PACK
;næsespray;FORM
;,;O
;susp;FORM
;.;FORM
Sentence: 3075;anafranil;NAME
;25;STRENGTH
;mg;STRENGTH
